Date,Asset,OriginalShorttext,PMType,Cost,RunningTime,MajorSystem,Part,Action,Variant,FM,Location,Comments,FuncLocation,SuspSugg,Rule,
13/09/2007,D,Replace grease over flow hose,PM01,379,0,Hydraulic System,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_54_143_306_392_393,
14/09/2007,D,Lube sysetm faulty,PM01,0,1,NA,Grease System,NA,NA,Unspecified,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_260_476,
16/09/2007,D,Investigate grease alarm coming on,PM01,272.6,2,NA,Misc_Grease System,Repair,12,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_285_306_379,
17/09/2007,D,Lube fault,PM01,564.92,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
25/09/2007,D,"Lube fault \A\"" line pressure too low""",PM01,340.4,8,NA,Grease System,NA,NA,Unspecified,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_140_260_476,
25/09/2007,D,"Lube fault on \B\"" Line""",PM01,0,0,NA,Grease System,NA,NA,Unspecified,NA,NA,HYDRAULIC HOSES & LINES,0,Rule_1_3_140_260_476,
26/09/2007,D,Lube fault,PM01,283.2,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
27/09/2007,D,Grease leak,PM01,0,1,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434,
01/10/2007,D,Grease pump u/s requires repairing,PM01,6217.5,4,NA,Pump_Grease System,Repair,1,NA,NA,NA,GREASE PUMP - RIGHT,0,Rule_1_3_192_306_366,
02/10/2007,D,replace lube on solenoid,PM01,1580.16,1,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_392_393,
02/10/2007,D,Lube on solenoid faulty SHD24,PM01,0,0,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
16/10/2007,D,Broken grease line,PM01,894.12,14,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469,
08/11/2007,D,grease line broen r/h side of bucket,PM01,249.08,23,Bucket,Grease System,NA,NA,NA,Right,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_519,
12/11/2007,D,low pressure lube fault.,PM01,996.32,4,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
18/11/2007,D,Replace bucket lube line SHD24,PM01,0,6,Bucket,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_140_260_392_393,
19/11/2007,D,grease pump,PM01,771.42,1,NA,Pump_Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_192_306,
19/11/2007,D,Greaseline A Pressure Line Fault,PM01,2148.51,0,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_476,
22/11/2007,D,Lube fault,PM01,166.05,3,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
26/11/2007,D,Lube fault on SHD0024,PM01,0,4,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
27/11/2007,D,lube fault,PM01,0,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
28/11/2007,D,lube fault,PM01,83.03,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
06/12/2007,D,Replace fittings on grease system,PM01,72.21,8,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_392_393,
06/12/2007,D,Rebuild Lube Pump,PM01,5667.4,0,NA,Pump_Grease System,Repair,5,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_192_260_371,
11/12/2007,D,grease service inlet fitting leaking,PM01,0,5,NA,Grease System,Minor Maint,5,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_338_434,
24/01/2008,D,L/H grease tank leaking,PM01,0,44,NA,Tank_Grease System,NA,NA,Leak,Left,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_434_509,
14/02/2008,D,grease leak at grease tank,PM01,381.51,21,NA,Tank_Grease System,NA,NA,Leak,NA,Positional Term,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_434_523,
05/03/2008,D,Lube system failure,PM01,240.57,20,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
06/03/2008,D,Grease leak top of tank,PM01,0,1,NA,Tank_Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_434,
16/03/2008,D,Lube fault,PM01,160.38,10,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
27/03/2008,D,reseal grease tank,PM01,1380.75,11,NA,Tank_Grease System,Repair,2,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_306_367,
26/04/2008,D,lube fault  SHD24,PM01,187.61,30,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
28/04/2008,D,Lube fault,PM01,62.54,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
15/05/2008,D,Carry out grease audit,PM01,1044.12,17,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306,
03/06/2008,D,gease system aduit on bucket,PM01,376.78,19,Bucket,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_307,
25/06/2008,D,grease leak back front of stick,PM01,0,22,NA,Drivers Cabin_Grease System,NA,NA,Leak,Front,NA,GREASE LUBE SYSTEM,0,Rule_1_3_287_306_434_505,
21/07/2008,D,Blown grease hose,PM01,856.79,26,Hydraulic System,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_54_143_306_468,
26/08/2008,D,grease line broken,PM01,0,36,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469,
28/08/2008,D,Grease tank lid leaking. drilled and tap,PM01,0,2,NA,Cover_Tank_Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_108_208_306_434,
13/09/2008,D,Repair broken lube,PM01,0,16,NA,Grease System,Repair,1,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_366_469,
16/09/2008,D,lost crowd function--low grease,PM01,0,3,NA,Grease System,NA,NA,Missing / Loose,NA,NA,PROTECTION DEVICES & ALARMS,0,Rule_1_3_306_441,
21/09/2008,D,Replace grease line,PM01,0,5,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_392_393,
25/09/2008,D,OIl leak at grease pump,PM01,0,4,Hydraulic System,Pump_Grease System,NA,NA,Leak,NA,Positional Term,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_53_192_306_434_523,
09/10/2008,D,Grease all Load and Carrier Rollers,PM01,1280.4,14,NA,Track_Grease System,NA,NA,NA,NA,NA,UNDERCARRIAGE,0,Rule_1_3_301_306,
30/10/2008,D,Repair lube fitting,PM01,0,21,NA,Grease System,Repair,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_366,
30/10/2008,D,C/O R/H PTO lube pump,PM01,1539.07,0,NA,Pump_Hydraulic Cylinder_Grease System,Replace,1V,NA,Right,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -RH,0,Rule_1_3_192_244_260_390_519,
31/10/2008,D,Repair bucket grease lines,PM01,694.77,1,Bucket,Grease System,Repair,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_366,
05/11/2008,D,Change grease screen SHD0024,PM01,260.54,5,NA,Grease System,Replace,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_387,
15/11/2008,D,Lube fault,PM01,831.43,10,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
24/11/2008,D,Lube fault & will not crowd,PM01,260.54,9,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
27/11/2008,D,Lube fault SHD24,PM01,260.54,3,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
13/12/2008,D,Lube fault coming up,PM01,0,16,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
26/12/2008,D,lube falt keeps coming up,PM01,774.33,13,NA,Starting System_Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_249_260,
05/01/2009,D,Lube system fault SHD24,PM01,591.26,10,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
15/01/2009,D,Grease Leak front of bucket,PM01,167.41,10,Bucket,Grease System,NA,NA,Leak,Front,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_306_434_505,
06/02/2009,D,grease fault SHD24,PM01,2533.49,22,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476,
15/03/2009,D,Lube fault coming up,PM01,185.28,37,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
17/03/2009,D,Replace lube line bucket cylinder,PM01,741.14,2,Bucket_Hydraulic Cylinders,Cylinder_Grease System_Tilt,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_19_115_140_214_260_392_393,
22/03/2009,D,Lube faults SHD0024,PM01,1454.65,5,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
04/04/2009,D,Broken grease line on bucket,PM01,465.18,13,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,BUCKET,0,Rule_1_3_5_141_306_469,
07/04/2009,D,Excessive boom grease to be cleaned off,PM01,7877.06,3,NA,Lift_Grease System,Minor Maint,9,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_164_306_343,
09/04/2009,D,C/O L/H PTO lube pump,PM01,1547.84,2,NA,Pump_Hydraulic Cylinder_Grease System,Replace,1V,NA,Left,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -LEFT,0,Rule_1_3_192_244_260_390_509,
09/04/2009,D,Grease system leaks,PM01,0,0,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434,
10/04/2009,D,Grease fault,PM01,1896.28,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476,
26/04/2009,D,Broken grease line,PM01,353.14,16,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469,
03/05/2009,D,Lube falt,PM01,466.23,7,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
13/05/2009,D,Line A grease pressure low,PM01,1176.73,10,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306,
28/05/2009,D,Low grease pressure SHD0024,PM01,466.23,15,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306,
11/06/2009,D,lube System Falt,PM01,1067.14,14,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
11/06/2009,D,Grease leak Line A SHD24,PM01,0,0,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_434,
02/08/2009,D,Low pressure on grease line A SHD0024,PM01,0,52,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306,
06/08/2009,D,Grease Pump leaking at Shaft seal,PM01,0,4,NA,Pump_Seal_Grease System,NA,NA,Leak,NA,Positional Term,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_202_306_434_523,
12/08/2009,D,Oil leak LH PTO Lube pump,PM01,75.7,6,Hydraulic System,Pump_Hydraulic Cylinder_Grease System,NA,NA,Leak,Left,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -RH,0,Rule_1_3_53_192_244_260_434_508,
12/08/2009,D,H LInk Grease Points DRY,PM01,0,0,NA,Grease System,NA,NA,Fluid Levels,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_438,
20/08/2009,D,No grease to bottom H-Link Pin SHD0024,PM01,831.51,8,NA,Mount_Grease System,NA,NA,NA,NA,NA,BUCKET LINKAGE,0,Rule_1_3_182_306,
24/08/2009,D,Grease fault SHD24,PM01,0,4,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476,
28/08/2009,D,Bucket pins dry - lube fault,PM01,4307.96,4,Bucket,Mount_Grease System,NA,NA,Fluid Levels_Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_182_260_438_476,
08/09/2009,D,Oil leak RH PTO Lube pump,PM01,0,11,Hydraulic System,Pump_Hydraulic Cylinder_Grease System,NA,NA,Leak,Right,NA,PUMPS - GEARCASE LUBE/ 60BAR SERVO -RH,0,Rule_1_3_53_192_244_260_434_518,
08/09/2009,D,Oil leak starter Pre lube hose,PM01,0,0,Hydraulic System,Starting System_Grease System,NA,NA,Leak,NA,NA,ENGINES  x 2,0,Rule_1_3_53_54_248_260_434,
28/09/2009,D,Adjust lube timer,PM01,0,20,NA,Grease System_Electrics,Minor Maint,7,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_279_340,
27/10/2009,D,Replace grease injector blocks,PM01,7214.73,29,NA,Engine Component_Lock_Wear Items_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_124_165_224_306_392_393,
05/11/2009,D,Lube line off bucket pin,PM01,692.06,9,Bucket,Grease System_Mount,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_140_182_260,
06/11/2009,D,Lube fault,PM01,0,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
22/12/2009,D,WARR R7 load roller leaking grease,PM01,0,46,NA,Track_Grease System,NA,NA,Leak,NA,Warranty Item,TRACK ROLLER - R/H No7,0,Rule_1_3_301_306_434_528,
13/02/2010,D,Replace broken lube line on bucket,PM01,0,53,Bucket,Grease System,Replace,2V,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_140_260_392_393_469,
14/02/2010,D,Repair lube leak,PM01,341.8,1,NA,Grease System,Repair,1,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_366_434,
23/02/2010,D,Grease line fault,PM01,683.61,9,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_476,
09/03/2010,D,Audit lube system SHD0024,PM01,629.08,14,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
15/03/2010,D,Broken grease line SHD24,PM01,0,6,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469,
21/03/2010,D,Grease fault SHD24,PM01,512.03,6,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476,
29/03/2010,D,Lube falt,PM01,256.02,8,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
04/04/2010,D,Grease Falt,PM01,509.08,6,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306,
05/04/2010,D,SHD 24 - low lube pressure line A,PM01,0,1,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_140_260,
14/04/2010,D,Replace grease distributors,PM01,0,9,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_392_393,
26/04/2010,D,Broken Grease line on bucket SHD24,PM01,240.89,12,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469,
29/04/2010,D,P2 Spline cavity using oil,PM01,423.1,3,Hydraulic System,Grease System_Joint,NA,NA,NA,NA,NA,MAIN HYDRAULIC PUMP - LEFT No2,0,Rule_1_3_53_144_156,
13/05/2010,D,repair bace on lube tank,PM01,306.8,14,NA,Tank_Grease System,Repair,1,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_208_260_366,
24/05/2010,D,Lube Falt,PM01,954.74,11,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
26/05/2010,D,Broken lube line on sticks,PM01,190.95,2,NA,Grease System_Drivers Cabin,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_140_260_287_469,
05/06/2010,D,Broken grease hose on bucket pin,PM01,190.95,10,Bucket_Hydraulic System,Grease System_Mount,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_54_143_182_306_469,
08/06/2010,D,SCV To Fabricate new Grease Platform,PM01,4390.78,3,NA,Misc_Grease System,Replace,Install,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_176_306_384,
08/06/2010,D,Minor leak service leg grease fill hose,PM01,0,0,Hydraulic System,Grease System,Minor Maint,5,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_54_143_306_338_434,
26/06/2010,D,Broken lube line,PM01,190.95,18,NA,Grease System,NA,NA,Structural Integrity,NA,NA,BUCKET LINKAGE,0,Rule_1_3_140_260_469,
29/06/2010,D,Replace Grease Lube pump,PM01,4705.6,3,NA,Pump_Grease System,Replace,2V,NA,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_260_306_392_393,
26/07/2010,D,Lube fault alarm coming on,PM01,369.82,27,NA,Grease System_Misc,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_285_476,
08/08/2010,D,shd 24 - Grease problems,PM01,0,13,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306,
10/08/2010,D,Remove Grate from grease platform,PM01,0,2,NA,Misc_Grease System,Replace,Install,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_176_306_386,
21/08/2010,D,Replace broken grease line on bucket,PM01,371.14,11,Bucket,Grease System,Replace,2V,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_392_393_469,
24/08/2010,D,Lube & Mechanical 500Hr Service SHD0024,PM02,5505.95,3,NA,Grease System,Minor Maint,5,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,1,Rule_1_4_260_338,
30/08/2010,D,Broken grease line on bucket,PM01,0,6,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469,
03/09/2010,D,Lube falt,PM01,278.35,4,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
24/09/2010,D,No lube pressure in A&B ports,PM01,11403.16,21,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
26/09/2010,D,lube not getting to pressure,PM01,19718.42,2,Bucket,GET_Grease System,NA,NA,NA,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_12_120_260,
08/10/2010,D,grease fault alarm on,PM01,537.62,12,NA,Misc_Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_285_306_476,
19/10/2010,D,WARR Grease pump leaking at shaft seal,PM01,9228.97,11,NA,Pump_Seal_Grease System,NA,NA,Leak,NA,Positional Term_Warranty Item,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_202_306_434_523_528,
20/10/2010,D,Replace broken Grease  line,PM01,268.81,1,NA,Grease System,Replace,2V,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_392_393_469,
01/12/2010,D,blown grease line on bucket,PM01,0,42,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_468,
14/12/2010,D,Grease platform cracked out,PM01,0,13,NA,Misc_Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_176_306_470,
14/12/2010,D,Leaking grease block on stick,PM01,0,0,NA,Lock_Wear Items_Drivers Cabin_Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_165_224_287_306_434,
16/12/2010,D,Grease fault SHD24,PM01,0,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476,
16/12/2010,D,ACC - shd 24 - 6 x broken grease lines,PM06,2720.65,0,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_141_306_469,
09/01/2011,D,Broken grease line on back of bucket,PM01,246.99,24,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469,
17/01/2011,D,Broken grease lines on bucket,PM01,573.59,8,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469,
22/01/2011,D,Lube system defective fault SHD24,PM01,0,5,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
24/01/2011,D,Lube system defective fault SHD24,PM01,983.3,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_476,
29/01/2011,D,Broken grease line on bucket,PM01,655.53,5,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469,
04/02/2011,D,Grease falt Line B not maintaining Press,PM01,438.7,6,NA,Grease System_Starting System,Repair,4,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_249_306_370,
15/02/2011,D,Lengthen Grease overflow hose,PM01,0,11,Engine_Hydraulic System,Grease System,NA,NA,NA,Front_Right,NA,GREASE LUBE SYSTEM,0,Rule_1_3_26_54_143_306_507_520,
15/02/2011,D,Grease leak dump valve fitting,PM01,458.48,0,NA,Hydraulic Fitting_Grease System,NA,NA,Leak,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_146_306_434,
15/02/2011,D,Remount servo filter to grease system,PM01,1084.08,0,Engine,Filter_Mount_Grease System,NA,NA,NA,NA,NA,"IMPLEMENTS HYD,MECH - CONTROLS",0,Rule_1_3_51_128_181_306,
17/02/2011,D,Grease system fault,PM01,350.96,2,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476,
18/02/2011,D,shd 24 blown engine oil line lh engine,PM01,1522.77,1,Engine_Hydraulic System,Grease System,NA,NA,Fluid Levels_Structural Integrity,Left,NA,ENGINE LEFT HAND,0,Rule_1_3_26_53_144_437_468_508,
23/02/2011,D,Lube fault EXD36,PM01,399.38,5,NA,Grease System,NA,NA,Unspecified,NA,NA,HYDRAULIC HOSES & LINES,0,Rule_1_3_260_476,
01/03/2011,D,Grease leak SHD24,PM01,72.47,6,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434,
01/03/2011,D,Grease leak SHD24,PM01,0,0,NA,Grease System,NA,NA,Leak,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_434,
04/03/2011,D,Broken grease line on bucket,PM01,398.07,3,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469,
07/03/2011,D,Line B Not maintaining pressure,PM01,0,3,NA,Grease System,Repair,4,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_370,
09/03/2011,D,Broken grease line on bucket,PM01,0,2,Bucket,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_141_306_469,
15/03/2011,D,Lube Sys Defective Alarm,PM01,2506.31,6,NA,Grease System_Misc,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_285,
16/03/2011,D,Grease system not working,PM01,318.45,1,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_477,
27/03/2011,D,Lube Sys Defective Alarm,PM01,238.84,11,NA,Grease System_Misc,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260_285,
05/04/2011,D,Fit oil burst sleeve to Thermostat lines,PM01,192.4,9,Hydraulic System,Grease System_Air Conditioning,Replace,Install,NA,NA,NA,ENGINES  x 2,0,Rule_1_3_53_144_228_385,
19/04/2011,D,Replace grease lube pump,PM01,7359.28,14,NA,Pump_Grease System,Replace,2V,NA,NA,NA,GREASE PUMP  ONLY 1 OF,0,Rule_1_3_192_260_306_392_393,
19/04/2011,D,Fit oil burst sleeve to Thermostat lines,PM01,877.98,0,Hydraulic System,Grease System_Air Conditioning,Replace,Install,NA,NA,NA,ENGINES  x 2,0,Rule_1_3_53_144_228_385,
02/05/2011,D,Replace 2 x grease blocks on stick,PM01,1549.09,13,NA,Lock_Wear Items_Drivers Cabin_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_165_224_287_306_392_393,
03/05/2011,D,Replace fitting on grease board,PM01,45.29,1,NA,Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_392_393,
04/05/2011,D,Broken Grease lines,PM01,518.24,1,NA,Grease System,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_141_306_469,
13/05/2011,D,Lube system failure,PM01,0,9,NA,Grease System,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_260,
23/05/2011,D,Replace 2 x grease blocks,PM01,518.24,10,NA,Lock_Wear Items_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_165_224_306_392_393,
21/08/2011,D,Shutting down Line B lube fault,PM01,3560.6,90,NA,Grease System,NA,NA,Fail to Stop_Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_140_260_427_476,
17/09/2011,D,Grease Sys fault,PM01,0,27,NA,Grease System,NA,NA,Unspecified,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_306_476,
03/04/2006,E,LUBE ALARM COMING ON,PM01,1037.65,NA,NA,Grease System_Misc,NA,NA,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_236_251,
20/08/2006,E,REPAIR BROKEN GREASE LINES ON BUCKET,PM01,449.66,139,Bucket,Grease System,Repair,1,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_5_125_263_319_422,
